id,created_at,updated_at,country,average,count,s1,s2,s3,s4,s5,type,date_string
414,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.559,55056,2510,958,1998,7366,42224,ios,20170226
415,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,172794,10494,5102,9714,31677,115807,android,20170227
416,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.559,55106,2511,958,2001,7375,42261,ios,20170227
417,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.559,55172,2514,960,2001,7386,42311,ios,20170228
418,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,172794,10494,5102,9714,31677,115807,android,20170228
419,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.559,55252,2517,959,2004,7398,42374,ios,20170301
420,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,172794,10494,5102,9714,31677,115807,android,20170301
421,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.559,55314,2518,960,2009,7407,42420,ios,20170302
422,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,172794,10494,5102,9714,31677,115807,android,20170302
423,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,173862,10534,5123,9765,31888,116552,android,20170303
424,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.559,55383,2520,959,2009,7422,42473,ios,20170303
425,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.56,55429,2522,960,2012,7422,42513,ios,20170304
426,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,173862,10534,5123,9765,31888,116552,android,20170304
427,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,173862,10534,5123,9765,31888,116552,android,20170305
428,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.56,55485,2522,958,2015,7429,42561,ios,20170305
429,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.56,55545,2523,962,2016,7436,42608,ios,20170306
430,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,173862,10534,5123,9765,31888,116552,android,20170306
431,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,173862,10534,5123,9765,31888,116552,android,20170307
432,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.56,55620,2524,963,2018,7445,42670,ios,20170307
433,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.56,55712,2528,963,2022,7453,42746,ios,20170308
434,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,173862,10534,5123,9765,31888,116552,android,20170308
435,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.561,55779,2528,966,2021,7460,42804,ios,20170309
436,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,173862,10534,5123,9765,31888,116552,android,20170309
437,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.561,55825,2528,966,2024,7465,42842,ios,20170310
438,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,174817,10577,5142,9799,32105,117194,android,20170310
439,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.561,56023,2534,967,2028,7498,42996,ios,20170313
440,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,174817,10577,5142,9799,32105,117194,android,20170313
441,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,174817,10577,5142,9799,32105,117194,android,20170314
442,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.561,56068,2536,967,2029,7502,43034,ios,20170314
443,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.562,56226,2538,968,2030,7537,43153,ios,20170315
444,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,174817,10577,5142,9799,32105,117194,android,20170315
445,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,174817,10577,5142,9799,32105,117194,android,20170316
446,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.561,56292,2543,968,2033,7549,43199,ios,20170316
447,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.559,56625,2590,983,2049,7588,43415,ios,20170320
448,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.375,175723,10616,5157,9824,32307,117819,android,20170320
449,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.559,56718,2592,986,2049,7605,43486,ios,20170321
450,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.375,175723,10616,5157,9824,32307,117819,android,20170321
451,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.559,56780,2592,987,2052,7611,43538,ios,20170322
452,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.375,175723,10616,5157,9824,32307,117819,android,20170322
453,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.559,56846,2593,987,2053,7616,43597,ios,20170323
454,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.376,176774,10645,5174,9860,32495,118600,android,20170323
455,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.559,56904,2596,986,2056,7626,43640,ios,20170324
456,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.376,176774,10645,5174,9860,32495,118600,android,20170324
457,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.376,176774,10645,5174,9860,32495,118600,android,20170325
458,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.559,56969,2599,989,2059,7632,43690,ios,20170325
459,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.376,176774,10645,5174,9860,32495,118600,android,20170326
460,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.56,57037,2598,990,2058,7637,43754,ios,20170326
461,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.376,176774,10645,5174,9860,32495,118600,android,20170327
462,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.56,57105,2601,992,2061,7643,43808,ios,20170327
463,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.56,57215,2604,991,2061,7655,43904,ios,20170328
464,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.376,176774,10645,5174,9860,32495,118600,android,20170328
465,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.56,57279,2605,993,2060,7666,43955,ios,20170329
466,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.376,176774,10645,5174,9860,32495,118600,android,20170329
467,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.56,57344,2608,994,2065,7681,43996,ios,20170330
468,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.377,177723,10672,5187,9899,32689,119276,android,20170330
469,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.56,57398,2610,993,2064,7688,44043,ios,20170331
470,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.377,177723,10672,5187,9899,32689,119276,android,20170331
471,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.561,57455,2611,992,2066,7696,44090,ios,20170401
472,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.377,177723,10672,5187,9899,32689,119276,android,20170401
473,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.377,177723,10672,5187,9899,32689,119276,android,20170402
474,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.561,57504,2612,993,2065,7702,44132,ios,20170402
475,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.561,57592,2613,994,2065,7707,44213,ios,20170403
476,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.377,177723,10672,5187,9899,32689,119276,android,20170403
477,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.377,177723,10672,5187,9899,32689,119276,android,20170404
478,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.561,57677,2614,994,2067,7728,44274,ios,20170404
479,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.562,57746,2615,996,2068,7737,44330,ios,20170405
480,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.377,177723,10672,5187,9899,32689,119276,android,20170405
481,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.378,178712,10704,5196,9925,32850,120037,android,20170406
482,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.562,57801,2616,996,2068,7747,44374,ios,20170406
483,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.378,178712,10704,5196,9925,32850,120037,android,20170407
484,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.562,57851,2618,996,2070,7753,44414,ios,20170407
485,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.562,57891,2618,996,2071,7761,44445,ios,20170408
486,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.378,178712,10704,5196,9925,32850,120037,android,20170408
487,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.562,57947,2621,995,2073,7769,44489,ios,20170409
488,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.378,178712,10704,5196,9925,32850,120037,android,20170409
489,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.378,178712,10704,5196,9925,32850,120037,android,20170411
490,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.562,58077,2623,996,2074,7793,44591,ios,20170411
491,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.562,58077,2623,996,2074,7793,44591,ios,20170412
492,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.378,178712,10704,5196,9925,32850,120037,android,20170412
493,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.38,179752,10729,5214,9958,33056,120795,android,20170418
494,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.563,58438,2631,996,2082,7841,44888,ios,20170418
495,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.38,179752,10729,5214,9958,33056,120795,android,20170419
496,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.563,58511,2634,997,2084,7849,44947,ios,20170419
497,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.563,58586,2640,1004,2084,7863,44995,ios,20170420
498,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.38,179752,10729,5214,9958,33056,120795,android,20170420
499,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.381,180769,10760,5226,9977,33237,121569,android,20170421
500,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.563,58663,2644,1003,2088,7876,45052,ios,20170421
501,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.381,180769,10760,5226,9977,33237,121569,android,20170422
502,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.563,58707,2644,1004,2085,7886,45088,ios,20170422
503,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.563,58776,2643,1005,2091,7891,45146,ios,20170423
504,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.381,180769,10760,5226,9977,33237,121569,android,20170423
505,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.564,58922,2644,1005,2096,7904,45273,ios,20170424
506,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.381,180769,10760,5226,9977,33237,121569,android,20170424
507,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.564,58997,2646,1006,2097,7912,45336,ios,20170425
508,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.381,180769,10760,5226,9977,33237,121569,android,20170425
509,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.381,180769,10760,5226,9977,33237,121569,android,20170426
510,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.564,59037,2644,1008,2098,7917,45370,ios,20170426
511,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.381,180769,10760,5226,9977,33237,121569,android,20170427
512,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.563,59092,2661,1011,2105,7916,45399,ios,20170427
513,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.38,182055,10909,5274,10024,33438,122410,android,20170428
514,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.563,59141,2661,1011,2106,7928,45435,ios,20170428
515,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.38,182055,10909,5274,10024,33438,122410,android,20170429
516,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.564,59181,2660,1013,2107,7938,45463,ios,20170429
517,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.38,182055,10909,5274,10024,33438,122410,android,20170430
518,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.564,59226,2662,1010,2109,7940,45505,ios,20170430
519,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.38,182055,10909,5274,10024,33438,122410,android,20170501
520,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.564,59288,2665,1012,2109,7946,45556,ios,20170501
521,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.564,59333,2664,1013,2111,7952,45593,ios,20170502
522,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.38,182055,10909,5274,10024,33438,122410,android,20170502
523,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.38,182055,10909,5274,10024,33438,122410,android,20170503
524,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.564,59404,2667,1015,2111,7952,45659,ios,20170503
525,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.378,183121,11026,5347,10083,33577,123088,android,20170504
526,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.562,59509,2699,1026,2119,7967,45698,ios,20170504
527,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.378,183121,11026,5347,10083,33577,123088,android,20170505
528,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.558,59646,2742,1050,2132,7985,45737,ios,20170505
529,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.378,183121,11026,5347,10083,33577,123088,android,20170506
530,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.558,59707,2748,1053,2133,7989,45784,ios,20170506
531,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.378,183121,11026,5347,10083,33577,123088,android,20170507
532,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.558,59769,2741,1051,2135,8004,45838,ios,20170507
533,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.378,183121,11026,5347,10083,33577,123088,android,20170508
534,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.559,59833,2743,1050,2134,8010,45896,ios,20170508
535,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.378,183121,11026,5347,10083,33577,123088,android,20170509
536,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.559,59901,2743,1050,2136,8015,45957,ios,20170509
537,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.378,183121,11026,5347,10083,33577,123088,android,20170510
538,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.559,59944,2746,1050,2138,8025,45985,ios,20170510
539,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.559,59983,2748,1051,2143,8029,46012,ios,20170511
540,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.378,183121,11026,5347,10083,33577,123088,android,20170511
541,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,184670,11287,5495,10214,33817,123857,android,20170512
542,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.559,59992,2749,1051,2150,8026,46016,ios,20170512
543,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,184670,11287,5495,10214,33817,123857,android,20170513
544,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.559,60075,2754,1053,2151,8044,46073,ios,20170513
545,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,184670,11287,5495,10214,33817,123857,android,20170514
546,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.559,60114,2753,1053,2151,8043,46114,ios,20170514
547,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,184670,11287,5495,10214,33817,123857,android,20170515
548,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.559,60182,2753,1055,2155,8049,46170,ios,20170515
549,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.559,60230,2754,1054,2158,8050,46214,ios,20170516
550,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,184670,11287,5495,10214,33817,123857,android,20170516
551,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,184670,11287,5495,10214,33817,123857,android,20170517
552,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.559,60288,2755,1057,2160,8053,46263,ios,20170517
553,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,185551,11318,5510,10264,33996,124463,android,20170518
554,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.559,60318,2757,1056,2160,8059,46286,ios,20170518
555,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,185551,11318,5510,10264,33996,124463,android,20170519
556,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.559,60318,2757,1056,2160,8059,46286,ios,20170519
557,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,185551,11318,5510,10264,33996,124463,android,20170520
558,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.559,60363,2760,1058,2160,8064,46321,ios,20170520
559,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,185551,11318,5510,10264,33996,124463,android,20170521
560,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.56,60402,2759,1060,2161,8067,46355,ios,20170521
561,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.56,60479,2764,1060,2158,8078,46419,ios,20170522
562,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,185551,11318,5510,10264,33996,124463,android,20170522
563,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,185551,11318,5510,10264,33996,124463,android,20170523
564,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.56,60479,2764,1060,2158,8078,46419,ios,20170523
565,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,185551,11318,5510,10264,33996,124463,android,20170524
566,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.56,60565,2767,1062,2160,8097,46479,ios,20170524
567,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,185551,11318,5510,10264,33996,124463,android,20170525
568,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.56,60611,2766,1063,2160,8104,46518,ios,20170525
569,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.56,60660,2766,1062,2164,8108,46560,ios,20170526
570,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,186322,11368,5528,10302,34159,124965,android,20170526
571,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.56,60818,2772,1061,2174,8136,46675,ios,20170529
572,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,186322,11368,5528,10302,34159,124965,android,20170529
573,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.56,60871,2774,1061,2174,8144,46718,ios,20170530
574,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,186322,11368,5528,10302,34159,124965,android,20170530
575,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,186322,11368,5528,10302,34159,124965,android,20170531
576,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.56,60979,2776,1064,2176,8162,46801,ios,20170531
577,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.56,61026,2779,1066,2178,8174,46829,ios,20170601
578,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,187052,11394,5532,10338,34326,125462,android,20170601
579,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,187052,11394,5532,10338,34326,125462,android,20170602
580,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.56,61026,2779,1066,2178,8174,46829,ios,20170602
581,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,187052,11394,5532,10338,34326,125462,android,20170603
582,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.56,61078,2779,1066,2181,8176,46876,ios,20170603
583,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,187052,11394,5532,10338,34326,125462,android,20170604
584,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.56,61127,2781,1067,2180,8181,46918,ios,20170604
585,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,187052,11394,5532,10338,34326,125462,android,20170605
586,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.56,61171,2784,1067,2178,8194,46948,ios,20170605
587,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.561,61264,2785,1068,2181,8212,47018,ios,20170606
588,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,187052,11394,5532,10338,34326,125462,android,20170606
589,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,187052,11394,5532,10338,34326,125462,android,20170607
590,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.561,61355,2785,1068,2184,8232,47086,ios,20170607
591,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.561,61355,2785,1068,2184,8232,47086,ios,20170608
592,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,187052,11394,5532,10338,34326,125462,android,20170608
593,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.378,187754,11255,5535,10354,34531,126079,android,20170609
594,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.561,61467,2788,1071,2183,8244,47181,ios,20170609
595,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.378,187754,11255,5535,10354,34531,126079,android,20170610
596,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.561,61520,2789,1075,2186,8250,47220,ios,20170610
597,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.378,187754,11255,5535,10354,34531,126079,android,20170611
598,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.561,61520,2789,1075,2186,8250,47220,ios,20170611
599,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.561,61606,2789,1075,2192,8261,47289,ios,20170612
600,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.378,187754,11255,5535,10354,34531,126079,android,20170612
601,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.378,187754,11255,5535,10354,34531,126079,android,20170613
602,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.561,61606,2789,1075,2192,8261,47289,ios,20170613
603,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.378,187754,11255,5535,10354,34531,126079,android,20170614
604,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.562,61749,2790,1077,2196,8282,47404,ios,20170614
605,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.378,187754,11255,5535,10354,34531,126079,android,20170615
606,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.562,61749,2790,1077,2196,8282,47404,ios,20170615
607,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.379,188731,11287,5535,10391,34729,126789,android,20170616
608,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.562,61788,2790,1076,2195,8291,47436,ios,20170616
609,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.379,188731,11287,5535,10391,34729,126789,android,20170617
610,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.562,61868,2789,1078,2196,8300,47505,ios,20170617
611,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.379,188731,11287,5535,10391,34729,126789,android,20170618
612,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.562,61918,2790,1080,2199,8304,47545,ios,20170618
613,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.379,188731,11287,5535,10391,34729,126789,android,20170619
614,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.562,61972,2793,1081,2200,8306,47592,ios,20170619
615,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.379,188731,11287,5535,10391,34729,126789,android,20170620
616,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.563,62027,2793,1082,2201,8314,47637,ios,20170620
617,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.379,188731,11287,5535,10391,34729,126789,android,20170621
618,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.563,62085,2796,1083,2203,8321,47682,ios,20170621
619,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.379,188731,11287,5535,10391,34729,126789,android,20170622
620,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.563,62085,2796,1083,2203,8321,47682,ios,20170622
